kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
pol-m-g8-up-u4,维护国家利益,politics,politics,middle,8,cn,我与国家和社会,data/kp/politics/pol-m-g8-up-u4.json,2,2,839,True,第4单元 维护国家利益,2291,True,3,2,0,1,True,True,0,,
pol-m-g9-lo-u1,我们共同的世界,politics,politics,middle,9,cn,国情与世界视野,data/kp/politics/pol-m-g9-lo-u1.json,2,2,880,True,第1单元 我们共同的世界,2326,True,3,2,0,1,True,True,0,,
pol-m-g9-lo-u2,世界舞台上的中国,politics,politics,middle,9,cn,国情与世界视野,data/kp/politics/pol-m-g9-lo-u2.json,2,2,847,True,第2单元 世界舞台上的中国,2276,True,3,2,0,1,True,True,0,,
pol-m-g9-lo-u3,走向未来的少年,politics,politics,middle,9,cn,我与国家和社会,data/kp/politics/pol-m-g9-lo-u3.json,2,2,838,True,第3单元 走向未来的少年,2280,True,3,2,0,1,True,True,0,,
pol-m-g9-up-u1,富强与创新,politics,politics,middle,9,cn,国情与世界视野,data/kp/politics/pol-m-g9-up-u1.json,2,2,860,True,第1单元 富强与创新,2326,True,3,2,0,1,True,True,0,,
pol-m-g9-up-u2,民主与法治,politics,politics,middle,9,cn,国情与世界视野,data/kp/politics/pol-m-g9-up-u2.json,2,2,820,True,第2单元 民主与法治,2276,True,3,2,0,1,True,True,0,,
pol-m-g9-up-u3,文明与家园,politics,politics,middle,9,cn,我与国家和社会,data/kp/politics/pol-m-g9-up-u3.json,2,2,816,True,第3单元 文明与家园,2287,True,3,2,0,1,True,True,0,,
pol-m-g9-up-u4,和谐与梦想,politics,politics,middle,9,cn,我与国家和社会,data/kp/politics/pol-m-g9-up-u4.json,2,2,844,True,第4单元 和谐与梦想,2305,True,3,2,0,1,True,True,0,,
psych-e-g1-learning-habit,学习习惯与友好交往,psychology,psychology,elementary,1,cn,学习辅导,data/kp/psychology/psych-e-g1-learning-habit.json,2,2,854,True,,1651,True,3,2,0,1,True,True,0,,
psych-e-g1-school-adapt,入学适应与规则意识,psychology,psychology,elementary,1,cn,生活适应,data/kp/psychology/psych-e-g1-school-adapt.json,3,3,876,True,,1667,True,3,2,0,1,True,True,0,,
psych-e-g2-emotion-basics,情绪体验与自我控制,psychology,psychology,elementary,2,cn,情绪调适,data/kp/psychology/psych-e-g2-emotion-basics.json,2,2,799,True,,1631,True,3,2,0,1,True,True,0,,
psych-e-g2-self-confidence,自信与集体归属感,psychology,psychology,elementary,2,cn,人际交往,data/kp/psychology/psych-e-g2-self-confidence.json,3,3,907,True,,1658,True,3,2,0,1,True,True,0,,
psych-e-g3-self-know,认识自我与学习兴趣,psychology,psychology,elementary,3,cn,认识自我,data/kp/psychology/psych-e-g3-self-know.json,2,2,800,True,,1635,True,3,2,0,1,True,True,0,,
psych-e-g3-social-role,角色意识与时间管理,psychology,psychology,elementary,3,cn,生活适应,data/kp/psychology/psych-e-g3-social-role.json,2,2,857,True,,1637,True,3,2,0,1,True,True,0,,
psych-e-g4-peer-relation,同伴交往与解决困难,psychology,psychology,elementary,4,cn,人际交往,data/kp/psychology/psych-e-g4-peer-relation.json,2,2,881,True,,1663,True,3,2,0,1,True,True,0,,
psych-e-g4-study-motivation,学习自信与情绪表达,psychology,psychology,elementary,4,cn,学习辅导,data/kp/psychology/psych-e-g4-study-motivation.json,2,2,861,True,,1633,True,3,2,0,1,True,True,0,,
psych-e-g5-negative-emotion,面对挫折与情绪调节,psychology,psychology,elementary,5,cn,情绪调适,data/kp/psychology/psych-e-g5-negative-emotion.json,2,2,918,True,,1625,True,3,2,0,1,True,True,0,,
psych-e-g5-self-accept,悦纳自我与学习动机,psychology,psychology,elementary,5,cn,认识自我,data/kp/psychology/psych-e-g5-self-accept.json,2,2,882,True,,1640,True,3,2,0,1,True,True,0,,
psych-e-g6-puberty,青春期教育与异性交往,psychology,psychology,elementary,6,cn,青春期与成长,data/kp/psychology/psych-e-g6-puberty.json,2,2,951,True,,1630,True,3,2,0,1,True,True,0,,
psych-e-g6-social-citizen,亲社会行为与问题解决,psychology,psychology,elementary,6,cn,生活适应,data/kp/psychology/psych-e-g6-social-citizen.json,2,2,877,True,,1631,True,3,2,0,1,True,True,0,,
psych-h-g10-learning-strategy,学习策略与考试适应,psychology,psychology,high,10,cn,学习辅导,data/kp/psychology/psych-h-g10-learning-strategy.json,2,2,853,True,,1693,True,3,2,0,1,True,True,0,,
psych-h-g10-relationship,人际关系与沟通,psychology,psychology,high,10,cn,人际交往,data/kp/psychology/psych-h-g10-relationship.json,2,2,841,True,,1667,True,3,2,0,1,True,True,0,,
psych-h-g10-self-concept,自我认同与理想信念,psychology,psychology,high,10,cn,认识自我,data/kp/psychology/psych-h-g10-self-concept.json,2,2,866,True,,1650,True,3,2,0,1,True,True,0,,
psych-h-g11-emotion-resilience,情绪管理与抗挫力,psychology,psychology,high,11,cn,情绪调适,data/kp/psychology/psych-h-g11-emotion-resilience.json,2,2,828,True,,1651,True,3,2,0,1,True,True,0,,
psych-h-g11-exam-wellness,考试心理与身心健康,psychology,psychology,high,11,cn,抗挫与适应,data/kp/psychology/psych-h-g11-exam-wellness.json,2,2,812,True,,1648,True,3,2,0,1,True,True,0,,
psych-h-g11-peer-support,同伴支持与合作学习,psychology,psychology,high,11,cn,人际交往,data/kp/psychology/psych-h-g11-peer-support.json,2,2,817,True,,1660,True,3,2,0,1,True,True,0,,
psych-h-g12-career-choice,生涯规划与升学择业,psychology,psychology,high,12,cn,生涯规划,data/kp/psychology/psych-h-g12-career-choice.json,2,2,879,True,,1685,True,3,2,0,1,True,True,0,,
psych-h-g12-life-transition,人生过渡与社会适应,psychology,psychology,high,12,cn,生活适应,data/kp/psychology/psych-h-g12-life-transition.json,2,2,829,True,,1631,True,3,2,0,1,True,True,0,,
psych-h-g12-mental-literacy,心理素养与终身发展,psychology,psychology,high,12,cn,抗挫与适应,data/kp/psychology/psych-h-g12-mental-literacy.json,2,2,813,True,,1632,True,3,2,0,1,True,True,0,,
psych-m-g7-interpersonal,亲子师生与同伴交往,psychology,psychology,middle,7,cn,人际交往,data/kp/psychology/psych-m-g7-interpersonal.json,2,2,839,True,,1620,True,3,2,0,1,True,True,0,,
psych-m-g7-self-identity,自我认识与青春期适应,psychology,psychology,middle,7,cn,认识自我,data/kp/psychology/psych-m-g7-self-identity.json,2,2,861,True,,1646,True,3,2,0,1,True,True,0,,
psych-m-g7-study-adapt,学习适应与情绪管理,psychology,psychology,middle,7,cn,学习辅导,data/kp/psychology/psych-m-g7-study-adapt.json,2,2,826,True,,1661,True,3,2,0,1,True,True,0,,
psych-m-g8-puberty-relation,青春期交往与情绪调适,psychology,psychology,middle,8,cn,青春期与成长,data/kp/psychology/psych-m-g8-puberty-relation.json,2,2,834,True,,1651,True,3,2,0,1,True,True,0,,
psych-m-g8-role-identity,角色认同与社会适应,psychology,psychology,middle,8,cn,生活适应,data/kp/psychology/psych-m-g8-role-identity.json,2,2,852,True,,1653,True,3,2,0,1,True,True,0,,
psych-m-g8-stress-coping,学业压力与挫折应对,psychology,psychology,middle,8,cn,抗挫与适应,data/kp/psychology/psych-m-g8-stress-coping.json,2,2,795,True,,1675,True,3,2,0,1,True,True,0,,
psych-m-g9-career-explore,升学择业与生涯探索,psychology,psychology,middle,9,cn,生涯规划,data/kp/psychology/psych-m-g9-career-explore.json,2,2,858,True,,1651,True,3,2,0,1,True,True,0,,
psych-m-g9-mental-health,心理健康素养与求助,psychology,psychology,middle,9,cn,抗挫与适应,data/kp/psychology/psych-m-g9-mental-health.json,2,2,841,True,,1620,True,3,2,0,1,True,True,0,,
psych-m-g9-social-adapt,社会适应与责任意识,psychology,psychology,middle,9,cn,生活适应,data/kp/psychology/psych-m-g9-social-adapt.json,2,2,841,True,,1647,True,3,2,0,1,True,True,0,,
sci-e-animal-features,动物的外形与特征,science,科学,elementary,2,cn,生命科学,data/kp/science/sci-e-animal-features.json,2,2,869,True,,5740,True,3,2,0,1,True,True,0,,
sci-e-animal-life-cycle,动物的生长与繁殖,science,科学,elementary,3,cn,生命科学,data/kp/science/sci-e-animal-life-cycle.json,2,2,869,True,,5583,True,3,2,0,1,True,True,0,,
sci-e-bridge-structure,结构与稳定性（搭建桥梁）,science,科学,elementary,4,cn,技术与工程,data/kp/science/sci-e-bridge-structure.json,3,3,967,True,,5715,True,3,2,0,1,True,True,0,,
sci-e-classification,生物的分类,science,科学,elementary,4,cn,生命科学,data/kp/science/sci-e-classification.json,3,3,850,True,,5401,True,3,2,0,1,True,True,0,,
sci-e-climate,气候与气候变化,science,科学,elementary,6,cn,地球与宇宙科学,data/kp/science/sci-e-climate.json,2,2,1540,True,,5449,True,3,2,0,1,True,True,0,,
sci-e-conductors-insulators,导体与绝缘体,science,科学,elementary,4,cn,物质科学,data/kp/science/sci-e-conductors-insulators.json,2,2,943,True,,5686,True,3,2,0,1,True,True,0,,
sci-e-day-night,昼夜变化与地球自转,science,科学,elementary,3,cn,地球与宇宙科学,data/kp/science/sci-e-day-night.json,2,2,1102,True,,5404,True,3,2,0,1,True,True,0,,
sci-e-design-process,设计与制作（工程设计初步）,science,科学,elementary,3,cn,技术与工程,data/kp/science/sci-e-design-process.json,3,3,1157,True,,5706,True,3,2,0,1,True,True,0,,
sci-e-disease-prevention,疾病预防与卫生习惯,science,科学,elementary,6,cn,生命科学,data/kp/science/sci-e-disease-prevention.json,2,2,1552,True,,5320,True,3,2,0,1,True,True,0,,
sci-e-dissolving,溶解现象,science,科学,elementary,4,cn,物质科学,data/kp/science/sci-e-dissolving.json,2,2,1457,True,,5771,True,3,2,0,1,True,True,0,,
sci-e-earth-surface-change,地表的变化（侵蚀、沉积、火山、地震）,science,科学,elementary,5,cn,地球与宇宙科学,data/kp/science/sci-e-earth-surface-change.json,2,2,1586,True,,5807,True,3,2,0,1,True,True,0,,
sci-e-ecosystem,生物与环境（食物链、食物网）,science,科学,elementary,5,cn,生命科学,data/kp/science/sci-e-ecosystem.json,2,2,965,True,,5769,True,3,2,0,1,True,True,0,,
sci-e-electricity-basic,简单电路,science,科学,elementary,4,cn,物质科学,data/kp/science/sci-e-electricity-basic.json,3,3,728,True,,5756,True,3,2,0,1,True,True,0,,
sci-e-energy-forms,能量的多种形式,science,科学,elementary,6,cn,物质科学,data/kp/science/sci-e-energy-forms.json,2,2,930,True,,5756,True,3,2,0,1,True,True,0,,
sci-e-environment-protection,环境保护与生态平衡,science,科学,elementary,6,cn,生命科学,data/kp/science/sci-e-environment-protection.json,3,3,983,True,,5708,True,3,2,0,1,True,True,0,,
sci-e-friction,摩擦力,science,科学,elementary,5,cn,物质科学,data/kp/science/sci-e-friction.json,2,2,907,True,第8章 运动和力,5706,True,3,2,0,1,True,True,0,,
sci-e-gravity,地球引力与重力,science,科学,elementary,5,cn,物质科学,data/kp/science/sci-e-gravity.json,2,2,1206,True,,5362,True,3,2,0,1,True,True,0,,
sci-e-heat-transfer,热的传递,science,科学,elementary,5,cn,物质科学,data/kp/science/sci-e-heat-transfer.json,2,2,741,True,,5809,True,3,2,0,1,True,True,0,,
sci-e-heredity-intro,遗传与变异现象（入门）,science,科学,elementary,6,cn,生命科学,data/kp/science/sci-e-heredity-intro.json,2,2,1092,True,,5633,True,3,2,0,1,True,True,0,,
sci-e-human-body-systems,人体主要器官系统,science,科学,elementary,4,cn,生命科学,data/kp/science/sci-e-human-body-systems.json,2,2,947,True,,5697,True,3,2,0,1,True,True,0,,
sci-e-information-tech,信息技术与生活,science,科学,elementary,5,cn,技术与工程,data/kp/science/sci-e-information-tech.json,2,2,1345,True,,5480,True,3,2,0,1,True,True,0,,
sci-e-light,光的传播与影子,science,科学,elementary,3,cn,物质科学,data/kp/science/sci-e-light.json,2,2,1330,True,,5399,True,3,2,0,1,True,True,0,,
sci-e-living-vs-nonliving,生物与非生物,science,科学,elementary,1,cn,生命科学,data/kp/science/sci-e-living-vs-nonliving.json,2,2,921,True,,5650,True,3,2,0,1,True,True,0,,
sci-e-magnetism,磁铁与磁现象,science,科学,elementary,2,cn,物质科学,data/kp/science/sci-e-magnetism.json,3,3,838,True,,5774,True,3,2,0,1,True,True,0,,
sci-e-materials-in-life,生活中常见的材料,science,科学,elementary,2,cn,物质科学,data/kp/science/sci-e-materials-in-life.json,2,2,947,True,,5658,True,3,2,0,1,True,True,0,,
sci-e-measurement,测量与数据记录,science,科学,elementary,2,cn,技术与工程,data/kp/science/sci-e-measurement.json,2,2,1021,True,,5765,True,3,2,0,1,True,True,0,,
sci-e-moon-phases,月相变化,science,科学,elementary,4,cn,地球与宇宙科学,data/kp/science/sci-e-moon-phases.json,2,2,876,True,,5639,True,3,2,0,1,True,True,0,,
sci-e-motion-speed,运动与速度,science,科学,elementary,4,cn,物质科学,data/kp/science/sci-e-motion-speed.json,2,2,919,True,,5733,True,3,2,0,1,True,True,0,,
sci-e-nutrition-health,饮食、营养与健康,science,科学,elementary,5,cn,生命科学,data/kp/science/sci-e-nutrition-health.json,2,2,1457,True,,5336,True,3,2,0,1,True,True,0,,
sci-e-object-properties,观察物体的外部特征,science,科学,elementary,1,cn,物质科学,data/kp/science/sci-e-object-properties.json,3,3,896,True,,5748,True,3,2,0,1,True,True,0,,
sci-e-photosynthesis-intro,植物的光合作用与呼吸（入门）,science,科学,elementary,5,cn,生命科学,data/kp/science/sci-e-photosynthesis-intro.json,2,2,975,True,,5676,True,3,2,0,1,True,True,0,,
sci-e-plant-life-cycle,植物的一生（种子到果实）,science,科学,elementary,3,cn,生命科学,data/kp/science/sci-e-plant-life-cycle.json,2,2,930,True,,5562,True,3,2,0,1,True,True,0,,
sci-e-plant-parts,植物的各部分,science,科学,elementary,1,cn,生命科学,data/kp/science/sci-e-plant-parts.json,2,2,863,True,,5695,True,3,2,0,1,True,True,0,,
sci-e-push-pull-force,推和拉的力,science,科学,elementary,2,cn,物质科学,data/kp/science/sci-e-push-pull-force.json,2,2,787,True,,5788,True,3,2,0,1,True,True,0,,
sci-e-rocks-soil,岩石与土壤,science,科学,elementary,4,cn,地球与宇宙科学,data/kp/science/sci-e-rocks-soil.json,3,3,1002,True,,4749,True,3,2,0,1,True,True,0,,
sci-e-seasons,四季变化,science,科学,elementary,2,cn,地球与宇宙科学,data/kp/science/sci-e-seasons.json,2,2,876,True,,5381,True,3,2,0,1,True,True,0,,
sci-e-senses,人的感官,science,科学,elementary,2,cn,生命科学,data/kp/science/sci-e-senses.json,2,2,837,True,,5706,True,3,2,0,1,True,True,0,,
sci-e-simple-machines,简单机械（杠杆、滑轮、斜面）,science,科学,elementary,6,cn,物质科学,data/kp/science/sci-e-simple-machines.json,3,3,925,True,,5725,True,3,2,0,1,True,True,0,,
sci-e-simple-robot,简易机械玩具与机器人入门,science,科学,elementary,5,cn,技术与工程,data/kp/science/sci-e-simple-robot.json,3,3,1180,True,,5667,True,3,2,0,1,True,True,0,,
sci-e-solar-system,太阳系,science,科学,elementary,6,cn,地球与宇宙科学,data/kp/science/sci-e-solar-system.json,3,3,961,True,,5793,True,3,2,0,1,True,True,0,,
sci-e-solid-liquid-gas,物质的三态与变化,science,科学,elementary,3,cn,物质科学,data/kp/science/sci-e-solid-liquid-gas.json,3,3,918,True,,5466,True,3,2,0,1,True,True,0,,
sci-e-sound,声音的产生与传播,science,科学,elementary,4,cn,物质科学,data/kp/science/sci-e-sound.json,3,3,1015,True,第2章 第1节,5746,True,3,2,0,1,True,True,0,,
sci-e-space-exploration,人类的航天探索,science,科学,elementary,6,cn,地球与宇宙科学,data/kp/science/sci-e-space-exploration.json,2,2,924,True,,5742,True,3,2,0,1,True,True,0,,
sci-e-sustainable-engineering,绿色工程与可持续发展,science,科学,elementary,6,cn,技术与工程,data/kp/science/sci-e-sustainable-engineering.json,3,3,940,True,,5523,True,3,2,0,1,True,True,0,,
sci-e-tools-use,常见工具的使用,science,科学,elementary,1,cn,技术与工程,data/kp/science/sci-e-tools-use.json,2,2,986,True,,5076,True,3,2,0,1,True,True,0,,
sci-e-water-cycle-matter,水的蒸发、凝结与循环,science,科学,elementary,3,cn,物质科学,data/kp/science/sci-e-water-cycle-matter.json,3,3,778,True,,5231,True,3,2,0,1,True,True,0,,
sci-e-water-earth,地球上的水资源,science,科学,elementary,3,cn,地球与宇宙科学,data/kp/science/sci-e-water-earth.json,2,2,968,True,,5531,True,3,2,0,1,True,True,0,,
sci-e-weather-observation,天气的观察,science,科学,elementary,1,cn,地球与宇宙科学,data/kp/science/sci-e-weather-observation.json,2,2,858,True,,5371,True,3,2,0,1,True,True,0,,
